order_id,order_date,ship_date,delivery_date,order_status,customer_id,customer_name,country,state,city,product_id,product_name,category,sub_category,brand,quantity,unit_price,discount,shipping_cost,total_sales,payment_method
A12640,2026-01-13,2026-02-10,2026-01-27,Delivered,C9439,Gregory Sellers,India,Virginia,Lake Beverly,P956,what,Electronics,Mobile,Smith-Ayers,3,47327.66,0.08,41.34,130665.68160000001,NetBanking
A12641,2026-01-19,2026-01-05,2026-01-02,Delivered,C8471,Michelle Farley,India,New Jersey,Linberg,P466,available,Home,Kitchen,Myers and Sons,3,17118.41,0.02,26.36,50354.4854,NetBanking
A12642,2026-02-08,2026-01-31,2026-01-24,Delivered,C9102,Charles Gaines,India,Delaware,Ashleychester,P351,decade,Fashion,Clothing,Elliott-Clark,1,16367.52,0.22,122.53,12889.195600000001,NetBanking
A12643,2026-01-24,2026-01-08,2026-01-09,Delivered,C6217,Margaret Kim,India,Indiana,Thomasshire,P674,that,Fashion,Clothing,"Lopez, Campbell and Becker",2,7015.3,0.27,129.8,10372.137999999999,NetBanking
A12644,2026-01-11,2026-02-10,2026-01-05,Delivered,C5757,James Silva,India,Indiana,East Nina,P347,development,Electronics,Mobile,Brown Ltd,2,37079.1,0.21,72.16,58657.138000000006,Card
A12645,2026-01-04,2026-01-18,2026-02-02,Delivered,C5868,Jacob Frazier,India,New York,Claudiastad,P131,various,Electronics,Laptop,Miller-Johnson,5,1381.65,0.11,38.05,6186.3925,NetBanking
A12646,2026-02-08,2026-02-05,2026-02-08,Delivered,C4561,Charles Buchanan,India,Nevada,Dunnchester,P515,language,Electronics,Mobile,Dunn-Rodriguez,5,35424.95,0.07,89.08,164815.09749999997,Card
A12647,2026-01-06,2026-01-28,2026-01-25,Delivered,C3615,Nancy Martinez,India,New York,Kruegermouth,P222,would,Electronics,Mobile,"Reynolds, Morgan and Carter",5,44741.47,0.1,50.46,201387.075,NetBanking
A12648,2026-01-24,2026-01-29,2026-01-11,Delivered,C7521,Natalie Scott,India,Nevada,Port Amandaborough,P363,election,Electronics,Laptop,Perez-Perez,3,47445.65,0.2,113.6,113983.16000000002,NetBanking
A12649,2026-01-12,2026-01-31,2026-01-11,Delivered,C6018,Kimberly Brown,India,Kentucky,Joshuaburgh,P704,newspaper,Fashion,Clothing,Torres and Sons,3,12952.12,0.16,132.42,32771.7624,NetBanking
A12650,2026-01-19,2026-02-08,2026-01-31,Delivered,C8448,Bryan Norris,India,Montana,East James,P860,relationship,Electronics,Laptop,"Ponce, Torres and Bond",3,33431.29,0.09,43.8,91311.2217,UPI
A12651,2026-01-19,2026-01-01,2026-01-18,Delivered,C9344,Christopher Jacobs,India,Wisconsin,New Rubenside,P190,bar,Electronics,Accessories,Graves PLC,3,40545.31,0.22,33.37,94909.3954,NetBanking
A12652,2026-01-16,2026-01-15,2026-02-09,Delivered,C7113,Rachel Fuller,India,Tennessee,Robinton,P351,mouth,Home,Furniture,"Pineda, Jones and Clark",2,45450.27,0.02,40.45,89122.97919999999,NetBanking
A12653,2026-01-23,2026-02-05,2026-02-06,Delivered,C5390,John Nunez,India,California,North Lisa,P814,through,Fashion,Clothing,Pena LLC,3,13239.39,0.08,118.15,36658.8664,UPI
A12654,2026-01-24,2026-02-03,2026-02-04,Delivered,C1347,Devin Bates,India,California,East Patrickberg,P830,someone,Fashion,Footwear,"Kramer, Hawkins and Barber",1,8632.3,0.05,36.97,8237.654999999999,COD
A12655,2026-01-11,2026-01-30,2026-01-27,Delivered,C8210,Tricia Smith,India,Indiana,East Davidstad,P820,attorney,Electronics,Accessories,"Hill, Davis and Martin",5,34046.62,0.04,116.0,163539.776,COD
A12656,2026-01-09,2026-01-12,2026-02-09,Delivered,C3277,Cassandra Bowman,India,Nebraska,Georgefort,P493,production,Fashion,Clothing,"Turner, Garcia and Fernandez",1,20692.04,0.24,131.75,15857.700400000002,NetBanking
A12657,2026-01-26,2026-01-25,2026-01-20,Delivered,C4676,Emily Boyd,India,New York,South Jessica,P942,course,Home,Furniture,Sherman Ltd,3,30925.34,0.23,66.68,71504.2154,NetBanking
A12658,2026-01-31,2026-01-01,2026-01-14,Delivered,C4344,William Lopez,India,Hawaii,Port Virginiaberg,P865,figure,Home,Furniture,French LLC,1,22994.96,0.25,46.87,17293.09,UPI
A12659,2026-02-04,2026-01-24,2026-01-21,Delivered,C4980,Gabriela Pham,India,Kansas,South Kristyland,P414,marriage,Home,Kitchen,Velez and Sons,3,9179.8,0.05,43.49,26205.92,Card
A12660,2026-02-05,2026-01-31,2026-01-07,Delivered,C7608,Brett Delgado,India,Hawaii,New Stephen,P305,contain,Home,Kitchen,"Stevens, Garcia and Haynes",5,26944.18,0.1,66.56,121315.37,Card
A12661,2026-01-12,2026-02-07,2026-01-09,Delivered,C9114,Stephanie Wang,India,New York,North Vickiside,P450,project,Electronics,Laptop,Hart-Cherry,2,14711.84,0.21,20.93,23265.6372,NetBanking
A12662,2026-01-21,2026-01-27,2026-02-06,Delivered,C3700,Todd Mclaughlin,India,Vermont,Hollymouth,P492,standard,Electronics,Laptop,"Barker, Ford and Marquez",1,20589.9,0.16,117.46,17412.976,Card
A12663,2026-01-03,2026-01-23,2026-01-16,Delivered,C4852,Cindy Phillips,India,Missouri,Murphyburgh,P665,thank,Home,Furniture,"Perkins, Barron and Serrano",3,33571.87,0.08,20.26,92678.62120000001,UPI
A12664,2026-01-12,2026-02-07,2026-01-13,Delivered,C6202,Katelyn Barber,India,Maryland,Port Johnmouth,P232,state,Electronics,Accessories,Jackson-Baker,4,926.93,0.17,111.82,3189.2275999999997,NetBanking
A12665,2026-02-08,2026-01-26,2026-01-02,Delivered,C6404,Chase Vance,India,Colorado,Mollyview,P811,fast,Electronics,Mobile,Herrera-Morales,4,12448.8,0.01,142.34,49439.587999999996,COD
A12666,2026-01-19,2026-01-27,2026-01-17,Delivered,C3778,Timothy Roberts,India,Georgia,East Erin,P702,rise,Home,Kitchen,"Smith, Johns and Davila",1,1183.51,0.24,100.64,1000.1075999999999,Card
A12667,2026-02-05,2026-01-15,2026-01-06,Delivered,C1401,Zachary Harris,India,West Virginia,Bellshire,P847,relationship,Fashion,Clothing,Johnston and Sons,3,47507.26,0.23,106.87,109848.6406,COD
A12668,2026-02-01,2026-01-20,2026-01-18,Delivered,C9863,Michael Chan,India,North Dakota,Candiceview,P848,a,Home,Kitchen,Bryant-Keith,3,33883.28,0.25,42.43,76279.81,Card
A12669,2026-01-22,2026-01-07,2026-01-13,Delivered,C6525,Pamela House,India,South Carolina,Kristifort,P415,degree,Fashion,Clothing,Curtis-Fisher,4,13798.77,0.03,148.85,53688.0776,COD
A12670,2026-01-18,2026-01-09,2026-01-01,Delivered,C3811,Gail Brown,India,Iowa,Deckerton,P870,Congress,Electronics,Accessories,"Robertson, Merritt and Hayes",5,35026.0,0.26,35.01,129631.20999999999,Card
A12671,2026-01-02,2026-01-27,2026-01-03,Delivered,C8426,Christopher Myers,India,Mississippi,Silvamouth,P536,drive,Fashion,Footwear,Roberts-Adams,2,37404.99,0.21,23.27,59123.1542,NetBanking
A12672,2026-01-24,2026-01-21,2026-01-18,Delivered,C9737,Sarah Miller,India,Oregon,New Josephview,P925,beat,Fashion,Footwear,Brooks-Christensen,3,38578.16,0.02,136.09,113555.88040000001,COD
A12673,2026-01-01,2026-01-25,2026-02-09,Delivered,C9874,Marissa Pena,India,New Hampshire,Jamesstad,P962,exactly,Fashion,Clothing,Knight Group,2,35720.73,0.05,119.57,67988.95700000001,UPI
A12674,2026-01-01,2026-02-06,2026-01-02,Delivered,C3200,Stanley Orr,India,Oklahoma,Charlesview,P186,different,Electronics,Mobile,Sharp-Olsen,4,24292.53,0.21,105.19,76869.5848,COD
A12675,2026-01-04,2026-02-08,2026-01-20,Delivered,C2392,Mr. Tony Williams,India,Vermont,Charlesbury,P873,agreement,Home,Furniture,Walker LLC,1,4317.91,0.12,97.9,3897.6608,UPI
A12676,2026-01-31,2026-01-25,2026-01-04,Delivered,C9231,Lisa Franklin,India,Rhode Island,Jacksonbury,P238,provide,Home,Kitchen,Hunt LLC,1,29268.17,0.13,139.35,25602.6579,Card
A12677,2026-02-06,2026-01-14,2026-01-25,Delivered,C1334,Kimberly Rogers,India,Maryland,Torresfort,P227,full,Electronics,Mobile,Moran Inc,3,9981.0,0.19,21.88,24275.710000000003,UPI
A12678,2026-01-19,2026-01-05,2026-01-11,Delivered,C1388,Craig Fisher,India,Delaware,Port Shawnmouth,P265,draw,Home,Furniture,Reeves and Sons,1,24040.29,0.0,46.55,24086.84,Card
A12679,2026-02-04,2026-01-24,2026-01-25,Delivered,C7842,Paul Schmitt,India,Missouri,Hoffmanton,P403,test,Home,Furniture,"Brown, Parks and Harrell",5,27589.39,0.09,75.29,125607.0145,NetBanking
A12680,2026-02-01,2026-01-16,2026-01-02,Delivered,C9087,John Mccall,India,Massachusetts,West Leah,P489,really,Home,Furniture,Coffey Inc,4,36926.83,0.04,88.55,141887.5772,UPI
A12681,2026-02-08,2026-01-30,2026-01-29,Delivered,C4653,John Gutierrez,India,Florida,Davisstad,P880,position,Fashion,Footwear,Farrell and Sons,1,4130.68,0.29,86.01,3018.7928,Card
A12682,2026-02-03,2026-01-31,2026-01-25,Delivered,C5931,Vanessa Bean DVM,India,Kansas,Jenkinsbury,P797,my,Home,Kitchen,Thompson-Roach,3,19036.15,0.21,83.34,45199.0155,NetBanking
A12683,2026-01-23,2026-01-05,2026-02-01,Delivered,C7971,Joseph Warner,India,Oklahoma,Dominguezland,P591,stop,Electronics,Laptop,Kent-Baker,3,40094.14,0.19,66.28,97495.0402,NetBanking
A12684,2026-01-22,2026-01-26,2026-01-28,Delivered,C2763,Catherine Thompson,India,Arizona,Lisamouth,P144,staff,Fashion,Footwear,Smith Ltd,3,37221.75,0.15,107.33,95022.7925,Card
A12685,2026-01-14,2026-02-08,2026-01-01,Delivered,C2226,Mary Johnson,India,South Carolina,South Robertmouth,P890,model,Electronics,Mobile,"Cameron, Gray and Ross",3,40066.88,0.06,42.9,113031.50159999997,NetBanking
A12686,2026-01-13,2026-02-05,2026-01-11,Delivered,C1720,Angela Swanson,India,Iowa,Dennisfort,P198,staff,Fashion,Footwear,"Mckinney, Case and Ortiz",1,30578.94,0.19,93.67,24862.611399999998,COD
A12687,2026-01-29,2026-01-19,2026-01-22,Delivered,C2404,James Pratt,India,Hawaii,West Jeremyshire,P805,opportunity,Fashion,Clothing,Zuniga-Gonzalez,2,18871.11,0.11,44.36,33634.9358,Card
A12688,2026-01-08,2026-01-02,2026-02-03,Delivered,C5866,William Jackson,India,Washington,Crystalfurt,P297,perform,Electronics,Accessories,Brown-Hanson,1,38105.44,0.14,115.73,32886.40840000001,NetBanking
A12689,2026-01-08,2026-01-30,2026-02-03,Delivered,C4267,Heather Burns,India,Idaho,Rebeccaside,P300,foot,Fashion,Clothing,"Russell, Anderson and Carter",5,8934.02,0.14,31.99,38448.276000000005,UPI
A12690,2026-01-11,2026-02-08,2026-02-05,Delivered,C5949,Randall Moyer,India,Wyoming,North Thomas,P367,born,Home,Kitchen,"Howell, Johnston and Gamble",5,49686.42,0.22,145.74,193922.778,COD
A12691,2026-01-26,2026-01-24,2026-01-01,Delivered,C6846,Dr. Michael Powell,India,New Jersey,South Davidchester,P174,movie,Fashion,Footwear,Acosta LLC,5,22900.95,0.15,39.66,97368.6975,UPI
A12692,2026-01-20,2026-01-26,2026-02-08,Delivered,C5521,Vincent Smith,India,Colorado,Rickyfort,P768,far,Electronics,Accessories,Powell-Huerta,1,28333.48,0.14,97.92,24464.712799999998,NetBanking
A12693,2026-01-15,2026-01-29,2026-01-21,Delivered,C5413,Roberto Rodgers,India,Wisconsin,Humphreyview,P940,add,Home,Furniture,Bennett-Mclean,4,35009.18,0.05,123.2,133158.084,NetBanking
A12694,2026-01-07,2026-01-06,2026-01-18,Delivered,C7820,Melanie Henry,India,Iowa,Thomasland,P523,certain,Home,Kitchen,Stevens and Sons,3,20032.54,0.21,47.58,47524.69980000001,UPI
A12695,2026-01-18,2026-01-06,2026-01-27,Delivered,C9218,Renee Hines,India,Massachusetts,Port Jasminefurt,P302,experience,Electronics,Accessories,Reed-Cook,4,36880.81,0.11,38.58,131334.26359999998,UPI
A12696,2026-02-10,2026-01-21,2026-01-16,Delivered,C5305,Rebecca Davis,India,Alabama,West Anneside,P464,radio,Fashion,Clothing,Garcia-Williamson,1,21809.62,0.01,22.76,21614.283799999997,NetBanking
A12697,2026-01-05,2026-01-08,2026-01-07,Delivered,C9962,Pamela Bradley,India,New Mexico,West Jason,P471,wear,Home,Furniture,Chang-Nelson,4,9696.55,0.17,69.48,32262.025999999994,UPI
A12698,2026-02-07,2026-01-17,2026-01-05,Delivered,C7385,Gregory Stevens,India,Alaska,Sarahburgh,P848,politics,Home,Kitchen,Franklin Inc,1,49402.38,0.17,76.06,41080.03539999999,Card
A12699,2026-02-09,2026-01-29,2026-01-18,Delivered,C2280,Kenneth Walker,India,Wisconsin,Lake Samantha,P322,who,Fashion,Clothing,Rich-Harris,5,40464.87,0.03,132.65,196387.2695,COD
A12700,2026-01-19,2026-01-16,2026-02-08,Delivered,C5801,Joseph Shepard,India,New Hampshire,East Margaretbury,P171,because,Home,Furniture,Castillo-Andersen,3,47926.13,0.08,26.49,132302.6088,NetBanking
A12701,2026-01-18,2026-02-04,2026-01-25,Delivered,C1608,Adam Schwartz,India,Kansas,North Gloria,P654,have,Home,Kitchen,"Ross, Jones and Sanders",1,8028.25,0.27,137.92,5998.5425,COD
A12702,2026-01-27,2026-01-18,2026-02-02,Delivered,C7430,Kimberly Davis,India,Colorado,North William,P653,cup,Home,Kitchen,"Tran, Brown and Adkins",5,7724.22,0.05,113.58,36803.625,COD
A12703,2026-01-28,2026-01-21,2026-01-01,Delivered,C2324,Carmen Ross,India,Wisconsin,Gibsonmouth,P905,drop,Fashion,Footwear,"Bright, Miller and Watts",3,6500.37,0.22,143.16,15354.025800000001,COD
A12704,2026-01-07,2026-02-02,2026-01-09,Delivered,C4527,Sonya Pugh,India,Connecticut,Loveburgh,P606,final,Home,Furniture,Meyer Group,2,12554.97,0.1,122.5,22721.446,COD
A12705,2026-01-23,2026-01-02,2026-02-09,Delivered,C4547,Dr. Joshua Pearson,India,Vermont,South Justinstad,P369,send,Electronics,Laptop,Vasquez-Butler,1,16121.98,0.09,83.62,14754.6218,COD
A12706,2026-01-15,2026-02-02,2026-02-05,Delivered,C7181,Michelle Reed,India,Illinois,Christinachester,P912,instead,Fashion,Footwear,Warren Inc,3,45987.01,0.28,53.34,99385.28159999999,NetBanking
A12707,2026-01-31,2026-02-10,2026-01-19,Delivered,C2880,Karen Rice,India,Maine,North Ricardoside,P997,never,Home,Kitchen,Cannon Ltd,1,27033.95,0.04,129.41,26082.002,UPI
A12708,2026-01-19,2026-01-27,2026-02-02,Delivered,C8642,Steven Ellis,India,Missouri,New Lisa,P506,administration,Fashion,Footwear,"Sanchez, Sheppard and Oconnor",3,33730.01,0.16,131.9,85131.52519999999,UPI
A12709,2026-01-06,2026-01-09,2026-01-13,Delivered,C2224,Brandon Rivera,India,West Virginia,Shepherdborough,P740,material,Home,Furniture,Juarez-Barnett,2,21989.25,0.24,26.27,33449.93,COD
A12710,2026-01-21,2026-01-28,2026-01-29,Delivered,C5742,Alvin Robinson,India,Delaware,Jamesfort,P565,minute,Home,Furniture,"Peterson, Faulkner and Roberts",2,10065.57,0.07,130.07,18852.030199999997,COD
A12711,2026-01-26,2026-01-21,2026-02-09,Delivered,C6688,Kirsten Lawrence,India,North Carolina,Lake Tylerfurt,P224,third,Home,Kitchen,"Schneider, Farley and Williams",1,41747.44,0.26,33.4,30926.505600000004,COD
A12712,2026-01-15,2026-01-15,2026-01-04,Delivered,C8334,Daniel Clark,India,Wyoming,Sextonmouth,P143,occur,Home,Furniture,Ingram-Richardson,2,14232.15,0.1,146.64,25764.51,NetBanking
A12713,2026-01-07,2026-01-13,2026-01-20,Delivered,C5831,Lisa Huang,India,Georgia,Stevenside,P914,staff,Fashion,Clothing,"Archer, Fowler and Thompson",4,23563.78,0.14,94.84,81154.2432,COD
A12714,2026-01-09,2026-01-16,2026-01-29,Delivered,C1696,Theresa Elliott,India,Pennsylvania,New Jordan,P109,truth,Home,Furniture,Wilson-Douglas,4,18386.06,0.27,129.09,53816.3852,COD
A12715,2026-02-07,2026-01-17,2026-01-17,Delivered,C8462,Melissa Romero,India,Wisconsin,Ronaldport,P438,set,Home,Kitchen,"Garrett, Richardson and Lynch",2,24379.4,0.27,123.93,35717.854,UPI
A12716,2026-01-02,2026-01-16,2026-01-28,Delivered,C3816,April Graham,India,Hawaii,Turnerport,P296,pick,Electronics,Mobile,Cobb-Clark,4,34934.45,0.26,98.75,103504.722,Card
A12717,2026-01-28,2026-02-05,2026-01-19,Delivered,C8803,Christina Walker,India,Colorado,West Patriciaside,P604,although,Electronics,Laptop,"Simmons, Finley and Newman",2,46409.52,0.01,34.74,91925.58959999999,UPI
A12718,2026-01-04,2026-01-29,2026-01-31,Delivered,C5077,Lance Jones,India,Alabama,Lake Christopherland,P874,on,Electronics,Laptop,"Webb, Wright and Jackson",4,43440.09,0.07,58.51,161655.64479999998,NetBanking
A12719,2026-01-10,2026-01-14,2026-01-20,Delivered,C4454,Elizabeth Montgomery,India,Georgia,Hamiltonfort,P219,spring,Electronics,Laptop,Price Inc,1,37650.65,0.16,80.44,31706.985999999997,COD
A12720,2026-02-01,2026-01-30,2026-02-04,Delivered,C2741,Priscilla David,India,North Dakota,Dayburgh,P925,air,Electronics,Accessories,"Ford, Lowe and Rich",2,47655.79,0.08,71.57,87758.22360000001,Card
A12721,2026-01-04,2026-01-29,2026-01-23,Delivered,C7466,Holly Newman,India,New Hampshire,Myersland,P140,part,Home,Furniture,Knight LLC,1,5424.54,0.25,30.39,4098.795,NetBanking
A12722,2026-01-30,2026-01-20,2026-01-29,Delivered,C5445,Mary Harrison,India,Oregon,Hilltown,P193,significant,Electronics,Accessories,"White, Davis and Robertson",3,45430.86,0.07,21.19,126773.28940000001,NetBanking
A12723,2026-01-22,2026-02-09,2026-01-04,Delivered,C1491,Katelyn Rodriguez,India,Nebraska,Hectorshire,P414,foreign,Electronics,Accessories,"Watson, Carroll and Rodriguez",1,22064.44,0.2,130.84,17782.392,NetBanking
A12724,2026-02-07,2026-01-21,2026-01-17,Delivered,C6058,Jillian Dixon,India,Wisconsin,New Stacy,P237,possible,Fashion,Clothing,Anderson-Payne,2,7350.52,0.09,45.56,13423.5064,COD
A12725,2026-02-01,2026-01-02,2026-01-13,Delivered,C1836,David Walter,India,Wyoming,Port Michael,P629,focus,Fashion,Clothing,Cook and Sons,3,3431.31,0.06,67.6,9743.8942,Card
A12726,2026-01-21,2026-01-11,2026-01-24,Delivered,C7496,Stephanie Owens,India,Nebraska,West Dana,P761,identify,Electronics,Laptop,Burke-Stanton,3,37378.03,0.26,45.22,83024.4466,UPI
A12727,2026-01-05,2026-01-21,2026-01-23,Delivered,C3794,Angelica Hodges,India,Arizona,Sanchezton,P984,fine,Electronics,Laptop,Nichols Ltd,2,22341.92,0.22,113.04,34966.4352,UPI
A12728,2026-01-03,2026-01-21,2026-01-29,Delivered,C8259,Michael Jones,India,South Carolina,Fuentesshire,P731,true,Home,Kitchen,"Giles, Ferguson and Allen",1,43036.03,0.15,116.27,36696.89549999999,COD
A12729,2026-02-10,2026-02-10,2026-01-30,Delivered,C2078,David Ball,India,Vermont,Williamsland,P164,bar,Home,Furniture,Young-Alexander,5,20355.91,0.03,47.81,98773.9735,NetBanking
A12730,2026-01-01,2026-01-24,2026-01-18,Delivered,C5280,Jennifer Rodriguez,India,New Jersey,Kimbury,P182,safe,Electronics,Mobile,Johnson LLC,2,27199.62,0.0,51.28,54450.52,COD
A12731,2026-01-19,2026-01-07,2026-02-10,Delivered,C9789,Matthew Reynolds,India,Michigan,Cabreraside,P993,life,Fashion,Clothing,Andrews Group,1,22081.78,0.18,24.51,18131.5696,Card
A12732,2026-01-20,2026-01-14,2026-01-27,Delivered,C9180,Stephanie Horton,India,Wyoming,Moorestad,P599,crime,Home,Furniture,Crane-Hunter,1,27581.57,0.24,102.4,21064.393200000002,UPI
A12733,2026-01-03,2026-01-12,2026-01-02,Delivered,C9815,Rodney Brooks,India,California,Lake Megan,P982,here,Electronics,Mobile,"Obrien, Fisher and Smith",2,32104.94,0.08,50.0,59123.0896,NetBanking
A12734,2026-02-06,2026-02-05,2026-01-13,Delivered,C7812,Jessica Jimenez,India,Michigan,Lake Paul,P608,provide,Home,Furniture,Trujillo Ltd,3,49112.88,0.08,144.33,135695.87879999998,COD
A12735,2026-01-14,2026-01-05,2026-01-22,Delivered,C3423,Sarah Walker,India,Mississippi,South Heidi,P594,reach,Fashion,Footwear,Shaw Inc,3,44363.61,0.15,47.65,113174.8555,NetBanking
A12736,2026-01-13,2026-01-18,2026-02-03,Delivered,C9533,Angela Smith,India,Nevada,Dukeside,P221,buy,Home,Kitchen,Keller LLC,2,5412.66,0.03,37.33,10537.8904,UPI
A12737,2026-01-08,2026-01-10,2026-01-26,Delivered,C5379,Tracy Kelly,India,Illinois,Mcclainville,P521,community,Electronics,Laptop,Edwards Ltd,5,10659.85,0.03,75.2,51775.472499999996,COD
A12738,2026-02-09,2026-02-08,2026-01-15,Delivered,C8962,Gabriel Sparks,India,Louisiana,Nicholasmouth,P128,answer,Electronics,Accessories,"Velez, Schwartz and Garcia",4,2733.67,0.1,45.86,9887.072000000002,Card
A12739,2026-01-30,2026-01-19,2026-01-23,Delivered,C9295,Morgan Mcneil,India,New York,Timothyfurt,P483,step,Fashion,Footwear,Logan Inc,4,45064.89,0.26,114.24,133506.31439999997,COD
A12740,2026-01-09,2026-02-09,2026-01-08,Delivered,C5816,Mr. Danny Baker PhD,India,Texas,South Rickymouth,P550,help,Electronics,Mobile,Hodges-Bray,5,9323.24,0.29,28.8,33126.301999999996,Card
A12741,2026-01-03,2026-01-27,2026-01-29,Delivered,C1606,Melissa Johnson,India,Arkansas,Jimeneztown,P538,new,Electronics,Accessories,Thompson Inc,4,46318.82,0.1,35.54,166783.29200000002,COD
A12742,2026-01-03,2026-01-28,2026-01-30,Delivered,C1038,Edward Morgan,India,West Virginia,Ericashire,P642,memory,Electronics,Mobile,Russell PLC,2,40590.83,0.13,30.65,70658.6942,NetBanking
A12743,2026-01-05,2026-01-16,2026-02-09,Delivered,C4055,Benjamin Johnson,India,Wyoming,North Cynthia,P292,item,Home,Kitchen,Rogers PLC,1,17585.23,0.07,24.4,16378.663899999998,NetBanking
A12744,2026-01-06,2026-01-22,2026-02-07,Delivered,C8435,Thomas Coleman,India,Idaho,Jessicabury,P423,simply,Fashion,Footwear,Garcia-Morris,3,5402.53,0.25,43.34,12199.032500000001,Card
A12745,2026-01-26,2026-02-02,2026-01-04,Delivered,C8975,Jonathan Bishop,India,Louisiana,West Melanie,P931,throughout,Fashion,Footwear,"Smith, Meyer and Swanson",3,1417.24,0.04,44.57,4126.2212,COD
A12746,2026-01-11,2026-01-20,2026-01-19,Delivered,C3239,Shannon Mueller,India,South Carolina,Adamshire,P482,leader,Home,Furniture,"Williams, Murillo and Kim",5,48613.34,0.23,102.04,187263.399,Card
A12747,2026-02-08,2026-02-02,2026-02-08,Delivered,C5563,Amanda Goodman,India,Utah,Darrenberg,P680,hard,Electronics,Laptop,"Wilson, Gilmore and Lawson",5,47248.49,0.25,89.99,177271.82749999998,NetBanking
A12748,2026-01-27,2026-02-09,2026-01-29,Delivered,C2580,Erin Davis,India,New York,North Lucas,P504,trip,Electronics,Mobile,Henry Group,5,28630.07,0.17,137.79,118952.5805,UPI
A12749,2026-01-22,2026-01-04,2026-01-20,Delivered,C3166,John Oneal,India,Mississippi,North Tiffanyside,P722,any,Home,Furniture,Nelson-Santiago,1,49179.94,0.2,55.93,39399.882000000005,COD
A12750,2026-01-29,2026-01-05,2026-01-13,Delivered,C1947,Krista Williams,India,South Carolina,West Philip,P912,check,Fashion,Footwear,Le PLC,2,47189.0,0.13,74.57,82183.43000000001,NetBanking
A12751,2026-01-17,2026-01-19,2026-01-01,Delivered,C4370,John Shaw,India,Delaware,Port Catherinefurt,P146,major,Electronics,Laptop,"Williams, Davis and Webb",4,34254.23,0.18,138.75,112492.62440000002,NetBanking
